,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo,tax_record,products
91,2022-03-25T20:53:08Z,"['carport', 'central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_lot', 'views']",715-Staley-Ct_Raleigh_NC_27609_M51539-92294,for_sale,2021-10-14T12:57:56Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/59f828880ca89cd2defbfb6f42b460f5l-m4117006827s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/59f828880ca89cd2defbfb6f42b460f5l-m1437766987s-w1024_h768.jpg'}]",,3349000,False,5153992294,,,2935528979,,https://ap.rdcpix.com/59f828880ca89cd2defbfb6f42b460f5l-m4117006827s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,052A1721CEFE1081B6FB5C835E7F5668,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2012.0,,2001-08-31,600000.0,6.0,,2.0,60548.0,9734.0,8.0,,,3.0,2.0,6.0,single_family,27609,North Carolina,-78.659339,35.835209,Raleigh,NC,715 Staley Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=715%20Staley%20Ct%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=llfelHfeS5Rr5pjJyfoQgznzH0k=,37183,Wake,"[{'listing_id': '2935528979', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
92,2022-03-09T23:23:33Z,"['central_air', 'community_security_features', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'community_outdoor_space', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",3018-Farrior-Rd_Raleigh_NC_27607_M69177-24391,for_sale,2021-10-14T00:08:50Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2f9a543d00c69dc52573cf46a244645cl-m1872120814s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2f9a543d00c69dc52573cf46a244645cl-m1629176158s-w1024_h768.jpg'}]",,1485000,False,6917724391,,,2935513415,,https://ap.rdcpix.com/2f9a543d00c69dc52573cf46a244645cl-m1872120814s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,4.0,,1.0,10890.0,3590.0,5.0,,,2.0,2.0,4.0,single_family,27607,North Carolina,-78.675372,35.807472,Raleigh,NC,3018 Farrior Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3018%20Farrior%20Rd%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=p-HR0teqcEVUfe7DqXIyRCikSNM=,37183,Wake,"[{'listing_id': '2935513415', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
93,2022-01-31T16:19:10Z,"['central_air', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",4416-Gates-St_Raleigh_NC_27609_M57544-69739,for_sale,2021-10-07T00:34:29Z,,"[{'name': 'Funderburk Builders, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/015d27993e43031de8384a0af157aa1dl-m2160054601s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/015d27993e43031de8384a0af157aa1dl-m2606268084s-w1024_h768.jpg'}]",,1900000,False,5754469739,,,2935207932,,https://ap.rdcpix.com/015d27993e43031de8384a0af157aa1dl-m2160054601s-w1024_h768.jpg,"[{'office_name': 'Funderburk Builders, Inc.'}]",TANC,,,mls,F7B6556B4C9780716984A8959D2087F3,True,,,,,,False,,,True,False,False,co_broke,['co_broke'],basic_opt_in,2022.0,,2005-10-31,247000.0,5.0,,1.0,20909.0,4568.0,6.0,,,3.0,2.0,4.0,single_family,27609,North Carolina,-78.645671,35.841878,Raleigh,NC,4416 Gates St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4416%20Gates%20St%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=xk1-MykXu6mXcDIGElUuTFdmYVM=,37183,Wake,"[{'listing_id': '2935207932', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
94,2022-04-01T15:00:09Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'den_or_office', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'private_parking']",710-Independence-Pl-Unit-606_Raleigh_NC_27603_M53708-83015,for_sale,2021-09-29T19:14:56Z,,"[{'name': 'Re/Max Advantage', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/805ed7b222efc3cfaaad08cabddf55b1l-m625498451s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/805ed7b222efc3cfaaad08cabddf55b1l-m1828671429s-w1024_h768.jpg'}]",,1375000,False,5370883015,,"[{'type': None, 'href': 'https://tours.visualproperties.net/8bcd90bd/nb/'}]",2934921278,,https://ap.rdcpix.com/805ed7b222efc3cfaaad08cabddf55b1l-m625498451s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DAC24C3EC20A6908D7A018029F378DDC,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2009.0,,2011-07-12,597000.0,3.0,,1.0,,2389.0,4.0,condo,,2.0,1.0,3.0,condos,27603,North Carolina,-78.650011,35.778354,Raleigh,NC,710 Independence Pl Unit 606,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=710%20Independence%20Pl%20Unit%20606%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=bFZltpP0mAxLE1XQbcMAe0w6C6c=,37183,Wake,"[{'listing_id': '2934921278', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
95,2022-03-31T19:47:35Z,"['central_air', 'community_clubhouse', 'community_security_features', 'recreation_facilities', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'community_outdoor_space', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'library', 'big_lot', 'gated_community', 'security']",4313-Johnston-Busbee-Wynd_Raleigh_NC_27612_M52441-01343,for_sale,2021-09-23T15:15:04Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7dd9ba34c67b086684d2c915ca778b1el-m116256698s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7dd9ba34c67b086684d2c915ca778b1el-m3744715934s-w1024_h768.jpg'}]",,1795000,False,5244101343,,"[{'type': None, 'href': 'https://player.vimeo.com/external/600411531.hd.mp4?s=4aa7ca79edb2a8ef4e643420d62ef9e6b3e6de7d&profile_id=175'}]",2934608605,,https://ap.rdcpix.com/7dd9ba34c67b086684d2c915ca778b1el-m116256698s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,47F29EF58625B3701214621CBA0A05B5,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1999.0,,1997-12-29,124000.0,5.0,,2.0,30928.0,8202.0,7.0,,,2.0,3.0,7.0,single_family,27612,North Carolina,-78.710866,35.835016,Raleigh,NC,4313 Johnston Busbee Wynd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4313%20Johnston%20Busbee%20Wynd%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=Pb0-welcJR1GKC6FXc8XhzVUE5s=,37183,Wake,"[{'listing_id': '2934608605', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
96,2022-02-24T14:11:27Z,"['central_air', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'community_outdoor_space', 'two_or_more_stories', 'high_ceiling', 'wrap_around_porch']",2708-Clark-Ave_Raleigh_NC_27607_M52863-11001,for_sale,2021-09-18T22:16:45Z,,"[{'name': 'ListWithFreedom.com', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d46f788107239871514a07eb7fd4fd0bl-m1171859686s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d46f788107239871514a07eb7fd4fd0bl-m740792747s-w1024_h768.jpg'}]",,1025000,False,5286311001,,,2934457565,,https://ap.rdcpix.com/d46f788107239871514a07eb7fd4fd0bl-m1171859686s-w1024_h768.jpg,[{'office_name': 'ListWithFreedom.com'}],TANC,,,mls,78F4513B4E3254BE8AD24F6A29699C13,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2017.0,,2017-09-15,650000.0,3.0,,1.0,13068.0,3304.0,4.0,,,,2.0,5.0,single_family,27607,North Carolina,-78.670871,35.790959,Raleigh,NC,2708 Clark Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2708%20Clark%20Ave%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=Q4hMPN4uIcQGrwfGHuOfl0EkUh0=,37183,Wake,"[{'listing_id': '2934457565', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '623598574', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '630003110', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '621746866', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '605877434', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '603736566', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
97,2021-09-15T14:52:31Z,"['community_clubhouse', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'two_or_more_stories']",3419-Edgemont-Dr_Raleigh_NC_27612_M93310-18375,for_sale,2021-09-15T14:47:57Z,,"[{'name': 'Raleigh Custom Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9fbc3d7b481aac23e9975fd4d6030109l-m1718392931s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9fbc3d7b481aac23e9975fd4d6030109l-m2418729383s-w1024_h768.jpg'}]",,1400000,False,9331018375,,,2934311204,,https://ap.rdcpix.com/9fbc3d7b481aac23e9975fd4d6030109l-m1718392931s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,33C9063F8BD92656C9FA23EC7BF32AF6,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,3.0,,1.0,15246.0,4217.0,4.0,,,2.0,3.0,4.0,single_family,27612,North Carolina,-78.699581,35.826807,Raleigh,NC,3419 Edgemont Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3419%20Edgemont%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=P-xMmCnyH6huYnAb-Yd1xngg7cQ=,37183,Wake,"[{'listing_id': '2934311204', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2933269420', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2930302904', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2930200657', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2918316969', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
98,2022-04-14T16:05:08Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'clubhouse']",8000-Shellnut-Rd_Raleigh_NC_27615_M59129-57421,for_sale,2021-09-08T06:21:33Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3e6ae520ba690142fce51a7f01ae9a82l-m3976238930s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3e6ae520ba690142fce51a7f01ae9a82l-m2755561696s-w1024_h768.jpg'}]",,1795000,False,5912957421,,,2933986379,,https://ap.rdcpix.com/3e6ae520ba690142fce51a7f01ae9a82l-m3976238930s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,54EB404F7393EB60802B8FBC18AA774B,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2021-05-12,540000.0,3.0,,2.0,20909.0,4921.0,5.0,,,3.0,2.0,4.0,single_family,27615,North Carolina,-78.609402,35.892437,Raleigh,NC,8000 Shellnut Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8000%20Shellnut%20Rd%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=VBo4TsUwKxfB3SoH9LaTFf2Pqrk=,37183,Wake,"[{'listing_id': '2933986379', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
99,2022-01-20T22:08:21Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'jack_and_jill_bathroom', 'big_lot']",1213-Marlowe-Rd_Raleigh_NC_27609_M65771-28717,for_sale,2021-09-03T17:45:10Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f0f1d7b36755f2077b5d50f954b8d93fl-m2820614568s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f0f1d7b36755f2077b5d50f954b8d93fl-m4029122304s-w1024_h768.jpg'}]",,2700000,False,6577128717,,"[{'type': None, 'href': 'https://kylesanteemedia.hd.pics/1213-Marlowe-Rd/idx'}]",2933856605,100000.0,https://ap.rdcpix.com/f0f1d7b36755f2077b5d50f954b8d93fl-m2820614568s-w1024_h768.jpg,[{'office_name': 'Berkshire Hathaway HomeService'}],TANC,,,mls,0FC2F241146577D7EDA48C1057632796,,,,False,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1986.0,,1999-07-09,915000.0,6.0,,1.0,87991.0,6773.0,7.0,,,2.0,3.0,7.0,single_family,27609,North Carolina,-78.656343,35.833465,Raleigh,NC,1213 Marlowe Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1213%20Marlowe%20Rd%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=B_BXvpCoVcZSuYqf1487SQFADv4=,37183,Wake,"[{'listing_id': '2933856605', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
100,2021-12-30T14:24:05Z,"['hardwood_floors', 'lake_view', 'view', 'water_view', 'pond', 'views']",8806-Albright-Rd_Raleigh_NC_27612_M90646-86411,for_sale,2021-09-03T17:14:27Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d740fd94d72bef36e5bde23e563e195bl-m913211278s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d740fd94d72bef36e5bde23e563e195bl-m1875197618s-w1024_h768.jpg'}]",,949900,False,9064686411,,,2933854406,50000.0,https://ap.rdcpix.com/d740fd94d72bef36e5bde23e563e195bl-m913211278s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,6E5E544BA671896E5E6309E61D597AFE,,,,False,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,1994-09-20,175000.0,,,,191664.0,,0.0,,,,,,land,27612,North Carolina,-78.749337,35.877912,Raleigh,NC,8806 Albright Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8806%20Albright%20Rd%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=qQKnafskMkEXhfCQd4KKtHg9Lyg=,37183,Wake,"[{'listing_id': '2933854406', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
101,2022-04-07T15:21:00Z,"['corner_lot', 'cul_de_sac', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'new_construction', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_lot']",2712-Manning-Pl_Raleigh_NC_27608_M64203-97211,for_sale,2021-08-28T22:06:08Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6de5bc6a9ed52d9237945634006b15ebl-m563256868s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6de5bc6a9ed52d9237945634006b15ebl-m1098110075s-w1024_h768.jpg'}]",,2450000,False,6420397211,,,2933629347,,https://ap.rdcpix.com/6de5bc6a9ed52d9237945634006b15ebl-m563256868s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A374DBCA0E4AA0EF55AD2FD95B6F9D28,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,5.0,,1.0,27878.0,5000.0,6.0,,,2.0,2.0,5.0,single_family,27608,North Carolina,-78.664099,35.808545,Raleigh,NC,2712 Manning Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2712%20Manning%20Pl%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=PD9YAPcZ3JcmVGaZ__rq2Oy1um0=,37183,Wake,"[{'listing_id': '2933629347', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2927999649', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '602685154', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '600347326', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
102,2022-02-04T18:19:11Z,"['cul_de_sac', 'fireplace', 'hardwood_floors', 'new_construction', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",2704-Manning-Pl_Raleigh_NC_27608_M64203-22679,for_sale,2021-08-28T22:06:08Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/fc83e4e1d2e047401d602b9ee7c8cdd6l-m62391251s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/fc83e4e1d2e047401d602b9ee7c8cdd6l-m870982393s-w1024_h768.jpg'}]",,1500000,False,6420322679,,,2933629348,,https://ap.rdcpix.com/fc83e4e1d2e047401d602b9ee7c8cdd6l-m62391251s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,D0E1E4210475C13CE3586111117364D4,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,1.0,18295.0,4100.0,4.0,,,2.0,2.0,4.0,single_family,27608,North Carolina,-78.664433,35.807966,Raleigh,NC,2704 Manning Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2704%20Manning%20Pl%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=15YBOYIbmPdS8hXEh5941YtTqs4=,37183,Wake,"[{'listing_id': '2933629348', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2924244293', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2915117485', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '602791546', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '600347330', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
103,2022-03-30T19:28:22Z,"['corner_lot', 'big_lot', 'shopping']",900-Marlowe-Rd_Raleigh_NC_27609_M63413-09314,for_sale,2021-08-17T18:35:59Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/64dbdcbb2c4713727046b0f9afa6ee18l-m3142580526s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/64dbdcbb2c4713727046b0f9afa6ee18l-m4028320802s-w1024_h768.jpg'}]",,1695000,False,6341309314,,,2922985081,,https://ap.rdcpix.com/64dbdcbb2c4713727046b0f9afa6ee18l-m3142580526s-w1024_h768.jpg,"[{'office_name': None}, {'office_name': None}]",TANC,,,mls,B1BB1A686C87BB79512B2AB3A34E0929,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,32670.0,,0.0,,,,,,land,27609,North Carolina,-78.649925,35.829594,Raleigh,NC,900 Marlowe Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=900%20Marlowe%20Rd%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=kkv6dkaACxT3OmuvvyZVT_LAbJs=,37183,Wake,"[{'listing_id': '2922985081', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2915535040', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '653624242', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
104,2021-08-20T15:16:41Z,"['big_lot', 'lake']",3011-Gresham-Lake-Rd_Raleigh_NC_27615_M52142-48115,for_sale,2021-08-13T18:35:27Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ea920401cb42d7f96447f1877e27eed9l-m1044398905s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ea920401cb42d7f96447f1877e27eed9l-m1044398905s-w1024_h768.jpg'}]",,2550000,False,5214248115,,,2933037851,,https://ap.rdcpix.com/ea920401cb42d7f96447f1877e27eed9l-m1044398905s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C2C6A79D631EED9ECD6AA02CDBA45D82,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,176418.0,,0.0,,,,,,land,27615,North Carolina,-78.586459,35.885212,Raleigh,NC,3011 Gresham Lake Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3011%20Gresham%20Lake%20Rd%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=u6_sE4lSNenS8Eos0bEHP77v1OI=,37183,Wake,"[{'listing_id': '2933037851', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
105,2022-01-17T20:01:52Z,"['single_story', 'big_lot']",Stancil-Farm-Rd_Raleigh_NC_27603_M90660-38939,for_sale,2021-08-09T18:42:58Z,,"[{'name': 'FATHOM REALTY', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d9d4764cd2376fcf799118cb9023de30l-m1697923295s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d9d4764cd2376fcf799118cb9023de30l-m1839005758s-w1024_h768.jpg'}]",,2750000,False,9066038939,,,2932854914,,https://ap.rdcpix.com/d9d4764cd2376fcf799118cb9023de30l-m1697923295s-w1024_h768.jpg,"[{'office_name': None}, {'office_name': None}]",TANC,,,mls,,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,2199780.0,,0.0,,,,,,land,27603,North Carolina,-78.61317987,35.616198995,Raleigh,NC,Stancil Farm Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=Stancil%20Farm%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=Kcl80cbX054G4x1okEqtYVeCnc4=,37183,Wake,"[{'listing_id': '2932854914', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
106,2021-12-31T15:13:10Z,"['view', 'big_lot', 'pond']",Sauls-Rd_Raleigh_NC_27603_M98429-93633,for_sale,2021-07-27T14:58:07Z,,"[{'name': 'Fonville Morisey/Stonehenge Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a72d2c13e83008038264287de23d7b99l-m3495930903s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a72d2c13e83008038264287de23d7b99l-m4230524608s-w1024_h768.jpg'}]",,1050000,False,9842993633,,,2932294359,,https://ap.rdcpix.com/a72d2c13e83008038264287de23d7b99l-m3495930903s-w1024_h768.jpg,[{'office_name': 'Fonville Morisey/Stonehenge Sales Office'}],TANC,,,mls,,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,839401.0,,0.0,,,,,,land,27603,North Carolina,-78.6614,35.7044,Raleigh,NC,Sauls Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=Sauls%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=oBZYW2K8FjBp2j_ug1YrEkeypmE=,37183,Wake,"[{'listing_id': '2932294359', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
